Unique ID, Manufacturer, Chemistry, Voltage (Volts)
123456789WB SR 1WB Lion Battery, WB SR 1, Lithium Ion, 8.372

Date, Time, Status, %Charge, Total life(hours), Remaining life(sec), Charge Rate, Bat1 Temperature, Bat1 Voltage, Bat1 Charge Rate, Bat1 %Charge, Bat2 Temperature, Bat2 Voltage, Bat2 Charge Rate, Bat2 %Charge, Bat3 Temperature, Bat3 Voltage, Bat3 Charge Rate, Bat3 %Charge, Bat4 Temperature, Bat4 Voltage, Bat4 Charge Rate, Bat4 %Charge
2022-04-07, 18:52:59, OK, 10%, 4.54, 1636, -7104, , 7.254, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:53:09, OK, 10%, 4.54, 1636, -7104, , 7.254, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:53:19, OK, 10%, 4.54, 1636, -10656, , 7.242, -10656, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:53:29, OK, 10%, 4.54, 1636, -10656, , 7.244, -10656, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:53:39, OK, 10%, 4.54, 1636, -10656, , 7.240, -10656, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:53:49, OK, 10%, 4.54, 1636, -7104, , 7.236, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:53:59, OK, 10%, 4.54, 1636, -7104, , 7.206, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:54:09, OK, 10%, 4.54, 1636, -7104, , 7.260, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:54:19, OK, 10%, 4.54, 1636, -7104, , 7.244, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:54:29, OK, 10%, 4.54, 1636, -7104, , 7.258, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:54:39, OK, 10%, 4.54, 1636, -7104, , 7.260, -7104, 10.0%, , , , , , , , , , , , 
2022-04-07, 18:54:49, OK, 9%, 5.00, 1619, -9590, , 7.220, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:54:59, OK, 9%, 5.00, 1619, -9590, , 7.240, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:55:09, OK, 9%, 5.00, 1619, -9590, , 7.258, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:55:19, OK, 9%, 5.00, 1619, -9590, , 7.244, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:55:29, OK, 9%, 5.00, 1619, -9590, , 7.208, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:55:39, OK, 9%, 5.00, 1619, -9590, , 7.254, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:55:49, OK, 9%, 5.00, 1619, -9590, , 7.240, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:55:59, OK, 9%, 5.00, 1619, -9590, , 7.234, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:56:09, OK, 9%, 5.00, 1619, -9590, , 7.248, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:56:19, OK, 9%, 5.00, 1619, -9590, , 7.244, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:56:29, OK, 9%, 5.00, 1619, -9590, , 7.242, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:56:39, OK, 9%, 5.00, 1619, -9590, , 7.242, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:56:49, OK, 9%, 5.00, 1619, -9590, , 7.172, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:56:59, OK, 9%, 5.00, 1619, -9590, , 7.252, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:57:09, OK, 9%, 5.00, 1619, -9590, , 7.236, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:57:19, OK, 9%, 5.00, 1619, -9590, , 7.248, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:57:29, OK, 9%, 5.00, 1619, -9590, , 7.200, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:57:39, OK, 9%, 5.00, 1619, -9590, , 7.200, -9590, 9.0%, , , , , , , , , , , , 
2022-04-07, 18:57:49, OK, 8%, 4.16, 1199, -8524, , 7.218, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:57:59, OK, 8%, 4.16, 1199, -8524, , 7.216, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:58:09, OK, 8%, 4.16, 1199, -8524, , 7.218, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:58:19, OK, 8%, 4.16, 1199, -8524, , 7.218, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:58:29, OK, 8%, 4.16, 1199, -8524, , 7.226, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:58:39, OK, 8%, 4.16, 1199, -8524, , 7.234, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:58:49, OK, 8%, 4.16, 1199, -8524, , 7.210, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:58:59, OK, 8%, 4.16, 1199, -8524, , 7.230, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:59:09, OK, 8%, 4.16, 1199, -8524, , 7.240, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:59:19, OK, 8%, 4.16, 1199, -8524, , 7.226, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:59:29, OK, 8%, 4.16, 1199, -8524, , 7.234, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:59:39, OK, 8%, 4.16, 1199, -8524, , 7.234, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:59:49, OK, 8%, 4.16, 1199, -8524, , 7.238, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 18:59:59, OK, 8%, 4.16, 1199, -8524, , 7.242, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 19:00:09, OK, 8%, 4.16, 1199, -8524, , 7.222, -8524, 8.0%, , , , , , , , , , , , 
2022-04-07, 19:00:19, OK, 8%, 4.16, 1199, -8524, , 7.166, -8524, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:00:29, OK, 7%, 4.16, 1049, -7459, , 7.214, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:00:39, OK, 7%, 4.16, 1049, -7459, , 7.204, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:00:49, OK, 7%, 4.16, 1049, -7459, , 7.216, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:00:59, OK, 7%, 4.16, 1049, -7459, , 7.224, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:01:09, OK, 7%, 4.16, 1049, -7459, , 7.226, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:01:19, OK, 7%, 4.16, 1049, -7459, , 7.218, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:01:29, OK, 7%, 4.16, 1049, -7459, , 7.208, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:01:39, OK, 7%, 4.16, 1049, -7459, , 7.230, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:01:49, OK, 7%, 4.16, 1049, -14918, , 7.198, -14918, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:01:59, OK, 7%, 4.16, 1049, -7459, , 7.234, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:02:09, OK, 7%, 4.16, 1049, -7459, , 7.244, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:02:19, OK, 7%, 4.16, 1049, -7459, , 7.222, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:02:29, OK, 7%, 4.16, 1049, -7459, , 7.228, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:02:39, OK, 7%, 4.16, 1049, -7459, , 7.202, -7459, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:02:49, OK, 7%, 4.16, 1049, -14918, , 7.200, -14918, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:02:59, OK, 7%, 4.16, 1049, -14918, , 7.218, -14918, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:03:09, OK, 7%, 4.16, 1049, -14918, , 7.218, -14918, 7.0%, , , , , , , , , , , , 
2022-04-07, 19:03:19, OK, 6%, 2.38, 514, -12787, , 7.204, -12787, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:03:29, OK, 6%, 2.38, 514, -6393, , 7.214, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:03:39, OK, 6%, 2.38, 514, -6393, , 7.224, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:03:49, OK, 6%, 2.38, 514, -6393, , 7.220, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:03:59, OK, 6%, 2.38, 514, -6393, , 7.198, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:04:09, OK, 6%, 2.38, 514, -6393, , 7.192, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:04:19, OK, 6%, 2.38, 514, -12787, , 7.212, -12787, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:04:29, OK, 6%, 2.38, 514, -12787, , 7.228, -12787, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:04:39, OK, 6%, 2.38, 514, -6393, , 7.196, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:04:49, OK, 6%, 2.38, 514, -6393, , 7.206, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:04:59, OK, 6%, 2.38, 514, -6393, , 7.198, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:05:09, OK, 6%, 2.38, 514, -12787, , 7.212, -12787, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:05:19, OK, 6%, 2.38, 514, -12787, , 7.210, -12787, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:05:29, OK, 6%, 2.38, 514, -6393, , 7.222, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:05:39, OK, 6%, 2.38, 514, -6393, , 7.200, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:05:49, OK, 6%, 2.38, 514, -6393, , 7.214, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:05:59, OK, 6%, 2.38, 514, -6393, , 7.204, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:06:09, OK, 6%, 2.38, 514, -6393, , 7.224, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 19:06:19, OK, 5%, 3.33, 600, -10656, , 7.222, -10656, 5.0%, , , , , , , , , , , , 
2022-04-07, 21:29:16, OK, 5%, 3.33, 600, -2131, , 7.258, -2131, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:29:25, OK, 6%, 16.67, 3600, -12787, , 7.182, -12787, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:29:35, OK, 6%, 16.67, 3600, -12787, , 7.240, -12787, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:29:45, OK, 6%, 16.67, 3600, -12787, , 7.234, -12787, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:29:55, OK, 6%, 2.77, 599, -12787, , 7.164, -12787, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:30:05, OK, 6%, 2.77, 599, -12787, , 7.240, -12787, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:30:15, OK, 6%, 2.77, 599, -12787, , 7.232, -12787, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:30:25, OK, 6%, 2.77, 599, -6393, , 7.242, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:30:35, OK, 6%, 5.56, 1200, -6393, , 7.240, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:30:45, OK, 6%, 5.56, 1200, -6393, , 7.242, -6393, 6.0%, , , , , , , , , , , , 
2022-04-07, 21:30:55, OK, 5%, 6.67, 1200, -5328, , 7.240, -5328, 5.0%, , , , , , , , , , , , 
2022-04-07, 21:32:47, OK, 5%, 6.67, 1200, -5328, , 7.240, -5328, 5.0%, , , , , , , , , , , , 
2022-04-07, 21:32:57, OK, 5%, 7.91, 1423, 11100, , 7.526, 11100, 5.0%, , , , , , , , , , , , 
2022-04-07, 21:33:07, OK, 5%, 7.91, 1424, 11100, , 7.580, 11100, 5.0%, , , , , , , , , , , , 
